date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-01-09 00:00:00,17.214000701904293,4.554999828338623,12.116999626159668,3.0559999942779537,5.361000061035156,0.944000005722046,0.0
2018-01-09 01:00:00,16.40999984741211,4.2199997901916495,11.300000190734865,3.0199999809265137,5.208000183105469,1.097000002861023,0.9850000143051147
2018-01-09 02:00:00,16.878999710083008,4.3540000915527335,11.654999732971193,2.878000020980835,5.086999893188477,1.097000002861023,2.321000099182129
2018-01-09 03:00:00,16.611000061035153,4.75600004196167,11.548999786376953,2.594000101089477,4.994999885559082,1.0049999952316284,2.532000064849853
2018-01-09 04:00:00,16.67799949645996,4.287000179290772,11.265000343322756,2.559000015258789,4.9650001525878915,1.065999984741211,2.6730000972747803
2018-01-09 05:00:00,17.816999435424805,4.689000129699707,11.904000282287598,2.9489998817443848,5.086999893188477,1.2790000438690186,2.6730000972747803
2018-01-09 06:00:00,17.884000778198242,5.0900001525878915,12.045999526977539,2.594000101089477,5.513000011444092,1.0360000133514404,2.884000062942505
2018-01-09 07:00:00,17.415000915527347,4.689000129699707,11.050999641418457,1.919000029563904,6.183000087738037,1.3400000333786009,3.025000095367432
2018-01-09 08:00:00,15.87399959564209,3.884999990463257,9.380999565124512,1.6699999570846558,6.548999786376952,1.462000012397766,3.588000059127808
2018-01-09 09:00:00,0.8040000200271606,5.1570000648498535,-3.9800000190734863,3.3399999141693115,3.776999950408936,1.309999942779541,2.74399995803833
2018-01-09 10:00:00,-8.104999542236326,7.0329999923706055,-12.045999526977539,4.974999904632568,3.6549999713897705,0.975000023841858,2.602999925613404
2018-01-09 11:00:00,-11.454000473022461,8.77400016784668,-14.675999641418455,6.5380001068115225,3.776999950408936,1.0049999952316284,2.74399995803833
2018-01-09 12:00:00,-15.807000160217285,7.501999855041504,-18.940000534057614,6.361000061035156,2.86299991607666,0.8220000267028809,2.180999994277954
2018-01-09 13:00:00,-14.869999885559082,8.572999954223633,-17.233999252319336,6.4670000076293945,3.3199999332427983,1.156999945640564,3.1659998893737797
2018-01-09 14:00:00,-11.98900032043457,7.234000205993652,-14.996000289916992,5.366000175476074,2.924000024795532,0.975000023841858,3.7279999256134033
2018-01-09 15:00:00,-7.97100019454956,5.692999839782715,-11.194000244140623,3.3050000667572017,2.9549999237060547,0.944000005722046,3.236000061035156
2018-01-09 16:00:00,8.23900032043457,1.9420000314712524,4.76200008392334,0.675000011920929,3.3199999332427983,0.9139999747276306,3.588000059127808
2018-01-09 17:00:00,11.92199993133545,2.5450000762939453,7.568999767303468,0.9589999914169312,4.386000156402588,0.9139999747276306,4.2210001945495605
2018-01-09 18:00:00,12.994000434875488,2.075999975204468,8.564000129699707,0.7820000052452087,4.447000026702881,0.7009999752044678,4.2210001945495605
2018-01-09 19:00:00,13.932000160217285,2.2769999504089355,9.274999618530273,0.9240000247955322,4.630000114440918,0.7310000061988831,3.7279999256134033
2018-01-09 20:00:00,12.592000007629395,2.075999975204468,8.527999877929688,0.7820000052452087,4.2340002059936515,0.7009999752044678,4.7129998207092285
2018-01-09 21:00:00,13.128000259399414,1.741000056266785,9.345999717712402,0.6399999856948853,3.532999992370605,0.6700000166893005,3.799000024795532
2018-01-09 22:00:00,12.458000183105467,2.009000062942505,8.741999626159668,1.1019999980926514,3.1679999828338623,0.6700000166893005,4.432000160217285
2018-01-09 23:00:00,13.395999908447266,2.746000051498413,10.803000450134276,1.812000036239624,2.6800000667572017,0.5180000066757202,3.1659998893737797
